System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %,
Equity Other Debits and Credits,2025-12-31,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2025-12-31,2863273.23,-47154.49,107.43,107.50,-17093.28,-0.07,23042932.10,2927521.01,23475335.13,-6895.88,-0.17,
SPSAR,2025-12-31,2883434.05,-51495.83,106.95,106.94,3067.54,0.01,23042932.10,2931862.35,23475335.13,-2554.54,0.00,
NLONG,2025-12-31,-645.08,-35213.28,99.56,99.56,-645.08,0.00,23042932.08,35213.28,23475335.04,35213.28,-0.99,
SLONG,2025-12-31,-27662.18,-23646.87,100.07,100.19,-27662.18,-0.12,23042932.08,23646.87,23475335.04,23646.87,-1.83,
PSAR,2025-12-31,5746707.29,-98650.32,107.19,107.22,-14025.74,-0.03,46085864.20,5859383.36,46950670.26,-9450.42,-0.05,
LONG,2025-12-31,-28307.26,-58860.15,98.85,98.91,-28307.26,-0.06,46085864.16,58860.15,46950670.08,58860.15,-1.63,
Total Portfolio Value,2025-12-31,5716948.96,-155318.07,105.33,105.44,-43784.06,-0.10,46085864.00,5916051.11,46950670.00,47217.33,-0.35,
Zerodha Total Portfolio,2025-12-31,45870391.43,0.00,91.70,91.69,2479.77,0.01,45867911.66,45867911.66,46988694.33,-1120782.67,-14.34,
NPSAR1,2026-01-01,156769.41,6809.98,102.84,103.03,-2296.68,-0.18,1272528.68,152256.11,1280162.90,-7764.25,-2.07,
NPSAR10,2026-01-01,359517.19,-9297.12,110.14,110.08,1618.50,0.06,2863189.50,367195.81,2880366.50,7150.00,0.00,
NPSAR11,2026-01-01,356490.30,-7867.12,109.94,109.99,-1408.39,-0.05,2863189.50,365765.81,2880366.50,5720.00,-0.05,
NPSAR12,2026-01-01,356401.77,-7867.12,109.55,109.61,-1496.92,-0.05,2863189.50,365765.81,2880366.50,5720.00,-0.15,
NPSAR13,2026-01-01,350920.31,-9297.12,107.03,107.29,-6978.38,-0.24,2863189.50,367195.81,2880366.50,7150.00,-0.72,
NPSAR2,2026-01-01,160197.09,8476.14,101.87,101.78,1131.00,0.09,1272528.68,150589.94,1280162.90,-9430.42,-3.80,
NPSAR3,2026-01-01,160197.09,6322.66,102.74,102.65,1131.00,0.09,1272528.68,152743.43,1280162.90,-7276.93,-3.27,
NPSAR4,2026-01-01,160174.34,5257.86,106.77,106.68,1108.25,0.09,1272528.68,153808.22,1280162.90,-6212.14,-1.13,
NPSAR5,2026-01-01,160174.34,3286.05,106.12,106.03,1108.25,0.09,1272528.68,155780.03,1280162.90,-4240.33,-0.75,
NPSAR6,2026-01-01,160089.84,2052.26,106.49,106.40,1023.75,0.08,1272528.68,157013.82,1280162.90,-3006.54,-0.15,
NPSAR7,2026-01-01,160089.84,1089.79,106.74,106.65,1023.75,0.08,1272528.68,157976.30,1280162.90,-2044.06,-0.07,
NPSAR8,2026-01-01,160089.84,1106.89,106.88,106.79,1023.75,0.08,1272528.68,157959.19,1280162.90,-2061.17,-0.07,
NPSAR9,2026-01-01,160089.84,-156.84,110.22,110.13,1023.75,0.08,1272528.68,159222.92,1280162.90,-797.44,0.00,
SPSAR1,2026-01-01,159546.24,6589.73,103.64,103.60,480.15,0.04,1272528.68,152476.36,1280162.90,-7544.00,-1.94,
SPSAR10,2026-01-01,359287.39,-6890.78,110.07,110.02,1388.70,0.05,2863189.50,364789.47,2880366.50,4743.66,0.00,
SPSAR11,2026-01-01,356334.94,-8071.12,106.53,106.59,-1563.75,-0.05,2863189.50,365969.81,2880366.50,5924.00,-0.06,
SPSAR12,2026-01-01,359046.45,-8071.12,109.22,109.18,1147.76,0.04,2863189.50,365969.81,2880366.50,5924.00,-0.48,
SPSAR13,2026-01-01,349930.04,-8071.12,108.38,108.68,-7968.65,-0.28,2863189.50,365969.81,2880366.50,5924.00,-0.66,
SPSAR2,2026-01-01,158893.83,5137.73,101.06,101.07,-172.26,-0.01,1272528.68,153928.36,1280162.90,-6092.00,-3.93,
SPSAR3,2026-01-01,161206.91,3406.29,103.99,103.82,2140.82,0.17,1272528.68,155659.79,1280162.90,-4360.57,-1.52,
SPSAR4,2026-01-01,161160.17,3499.85,108.56,108.38,2094.08,0.16,1272528.68,155566.23,1280162.90,-4454.13,-0.36,
SPSAR5,2026-01-01,161069.02,670.16,106.18,106.01,2002.93,0.16,1272528.68,158395.92,1280162.90,-1624.44,0.00,
SPSAR6,2026-01-01,160520.51,-1228.58,106.99,106.87,1454.42,0.11,1272528.68,160294.66,1280162.90,274.30,0.00,
SPSAR7,2026-01-01,159999.28,-2119.40,106.06,105.98,933.19,0.07,1272528.68,161185.48,1280162.90,1165.12,0.00,
SPSAR8,2026-01-01,159884.86,-2390.37,104.84,104.77,818.77,0.06,1272528.68,161456.45,1280162.90,1436.09,0.00,
SPSAR9,2026-01-01,159524.49,-2705.79,107.15,107.11,458.40,0.04,1272528.68,161771.87,1280162.90,1751.51,0.00,
NLONG1,2026-01-01,384.95,-1760.31,103.98,103.94,384.95,0.04,954396.50,1760.31,960122.17,1760.31,0.00,
NLONG10,2026-01-01,-82.64,415.16,101.42,101.43,-82.64,-0.01,954396.50,-415.16,960122.17,-415.16,-1.43,
NLONG11,2026-01-01,630.88,-1760.31,99.65,99.58,630.88,0.07,954396.50,1760.31,960122.17,1760.31,-1.42,
NLONG12,2026-01-01,261.03,415.16,100.01,99.98,261.03,0.03,954396.50,-415.16,960122.17,-415.16,-1.24,
NLONG13,2026-01-01,279.95,820.61,97.17,97.14,279.95,0.03,954396.50,-820.61,960122.17,-820.61,-3.29,
NLONG14,2026-01-01,-82.64,529.60,97.02,97.03,-82.64,-0.01,954396.50,-529.60,960122.17,-529.60,-3.44,
NLONG15,2026-01-01,462.81,820.61,98.06,98.01,462.81,0.05,954396.50,-820.61,960122.17,-820.61,-3.55,
NLONG16,2026-01-01,261.03,529.60,100.61,100.58,261.03,0.03,954396.50,-529.60,960122.17,-529.60,-0.88,
NLONG17,2026-01-01,279.95,921.97,97.37,97.34,279.95,0.03,954396.50,-921.97,960122.17,-921.97,-3.10,
NLONG18,2026-01-01,-82.64,921.97,97.06,97.07,-82.64,-0.01,954396.50,-921.97,960122.17,-921.97,-3.40,
NLONG19,2026-01-01,462.81,833.69,99.99,99.94,462.81,0.05,954396.50,-833.69,960122.17,-833.69,-1.63,
NLONG2,2026-01-01,-82.64,415.16,101.53,101.54,-82.64,-0.01,954396.50,-415.16,960122.17,-415.16,-0.05,
NLONG20,2026-01-01,261.03,833.69,101.23,101.20,261.03,0.03,954396.50,-833.69,960122.17,-833.69,-0.49,
NLONG21,2026-01-01,279.95,850.04,96.13,96.10,279.95,0.03,954396.50,-850.04,960122.17,-850.04,-4.10,
NLONG22,2026-01-01,-82.64,850.04,95.69,95.70,-82.64,-0.01,954396.50,-850.04,960122.17,-850.04,-4.56,
NLONG23,2026-01-01,462.81,402.08,97.18,97.13,462.81,0.05,954396.50,-402.08,960122.17,-402.08,-3.17,
NLONG24,2026-01-01,261.03,402.08,97.69,97.66,261.03,0.03,954396.50,-402.08,960122.17,-402.08,-2.31,
NLONG3,2026-01-01,630.88,-1760.31,99.53,99.46,630.88,0.07,954396.50,1760.31,960122.17,1760.31,-1.72,
NLONG4,2026-01-01,261.03,415.16,97.23,97.20,261.03,0.03,954396.50,-415.16,960122.17,-415.16,-2.77,
NLONG5,2026-01-01,384.95,-1760.31,106.01,105.97,384.95,0.04,954396.50,1760.31,960122.17,1760.31,0.00,
NLONG6,2026-01-01,-82.64,415.16,101.46,101.47,-82.64,-0.01,954396.50,-415.16,960122.17,-415.16,-0.29,
NLONG7,2026-01-01,630.88,-1760.31,100.60,100.53,630.88,0.07,954396.50,1760.31,960122.17,1760.31,-1.82,
NLONG8,2026-01-01,261.03,415.16,98.46,98.43,261.03,0.03,954396.50,-415.16,960122.17,-415.16,-2.77,
NLONG9,2026-01-01,384.95,-1760.31,104.81,104.77,384.95,0.04,954396.50,1760.31,960122.17,1760.31,0.00,
SLONG1,2026-01-01,998.55,5.18,101.04,100.93,998.55,0.10,954396.50,-5.18,960122.17,-5.18,-1.00,
SLONG10,2026-01-01,-27.92,1601.89,100.83,100.83,-27.92,0.00,954396.50,-1601.89,960122.17,-1601.89,-2.09,
SLONG11,2026-01-01,1396.30,5.18,103.76,103.61,1396.30,0.15,954396.50,-5.18,960122.17,-5.18,-1.75,
SLONG12,2026-01-01,536.69,1601.89,99.61,99.55,536.69,0.06,954396.50,-1601.89,960122.17,-1601.89,-4.21,
SLONG13,2026-01-01,572.21,1684.50,99.39,99.33,572.21,0.06,954396.50,-1684.50,960122.17,-1684.50,-3.00,
SLONG14,2026-01-01,-41.88,1316.27,97.12,97.12,-41.88,0.00,954396.50,-1316.27,960122.17,-1316.27,-4.65,
SLONG15,2026-01-01,1119.35,1684.50,100.27,100.15,1119.35,0.12,954396.50,-1684.50,960122.17,-1684.50,-4.31,
SLONG16,2026-01-01,805.04,1316.27,101.28,101.19,805.04,0.08,954396.50,-1316.27,960122.17,-1316.27,-4.65,
SLONG17,2026-01-01,381.47,1601.89,98.65,98.61,381.47,0.04,954396.50,-1601.89,960122.17,-1601.89,-2.63,
SLONG18,2026-01-01,-27.92,1601.89,96.51,96.51,-27.92,0.00,954396.50,-1601.89,960122.17,-1601.89,-4.63,
SLONG19,2026-01-01,1119.35,1681.48,101.53,101.41,1119.35,0.12,954396.50,-1681.48,960122.17,-1681.48,-4.30,
SLONG2,2026-01-01,-27.92,1601.89,100.90,100.90,-27.92,0.00,954396.50,-1601.89,960122.17,-1601.89,-1.90,
SLONG20,2026-01-01,805.04,1681.48,101.92,101.83,805.04,0.08,954396.50,-1681.48,960122.17,-1681.48,-4.19,
SLONG21,2026-01-01,13.76,1756.56,98.11,98.11,13.76,0.00,954396.50,-1756.56,960122.17,-1756.56,-2.05,
SLONG22,2026-01-01,-684.72,1756.56,95.62,95.69,-684.72,-0.07,954396.50,-1756.56,960122.17,-1756.56,-4.54,
SLONG23,2026-01-01,1119.35,969.18,97.47,97.36,1119.35,0.12,954396.50,-969.18,960122.17,-969.18,-3.43,
SLONG24,2026-01-01,805.04,969.18,97.44,97.36,805.04,0.08,954396.50,-969.18,960122.17,-969.18,-4.21,
SLONG3,2026-01-01,1396.30,5.18,103.00,102.85,1396.30,0.15,954396.50,-5.18,960122.17,-5.18,-4.11,
SLONG4,2026-01-01,536.69,1601.89,100.19,100.13,536.69,0.06,954396.50,-1601.89,960122.17,-1601.89,-3.59,
SLONG5,2026-01-01,998.55,5.18,100.85,100.74,998.55,0.10,954396.50,-5.18,960122.17,-5.18,-1.44,
SLONG6,2026-01-01,-27.92,1601.89,101.42,101.42,-27.92,0.00,954396.50,-1601.89,960122.17,-1601.89,-1.27,
SLONG7,2026-01-01,1396.30,5.18,104.35,104.20,1396.30,0.15,954396.50,-5.18,960122.17,-5.18,-3.56,
SLONG8,2026-01-01,536.69,1601.89,99.61,99.55,536.69,0.06,954396.50,-1601.89,960122.17,-1601.89,-4.06,
SLONG9,2026-01-01,998.55,5.18,101.23,101.12,998.55,0.10,954396.50,-5.18,960122.17,-5.18,-2.06,
Liquidbees Stock Holdings,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2026-01-01,8458423.49,0.00,102.83,102.82,754.61,0.01,8457668.88,8457668.88,8455405.05,2263.83,0.00,
Small Cap Stock Holdings,2026-01-01,33320000.00,0.00,81.61,80.79,336000.00,1.02,32984000.00,32984000.00,32940000.00,44000.00,-25.99,
Debt Stock Holdings,2026-01-01,8458423.49,0.00,102.83,102.82,754.61,0.01,8457668.88,8457668.88,8455405.05,2263.83,0.00,
Equity Stock Holdings,2026-01-01,33320000.00,0.00,81.61,80.79,336000.00,1.02,32984000.00,32984000.00,32940000.00,44000.00,-25.99,
Stock Holdings,2026-01-01,41778423.49,0.00,86.72,86.02,336754.61,0.81,41441668.88,41441668.88,41395405.05,46263.83,-18.69,
Miscellaneous P&L,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2026-01-01,-3019.89,1451.06,100.00,100.00,-3019.89,0.00,0.00,-1451.06,0.00,0.00,0.00,
Equity Holdings Tax,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2026-01-01,-3019.89,1451.06,100.00,100.00,-3019.89,0.00,0.00,-1451.06,0.00,0.00,0.00,
MCX Tax,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2026-01-01,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2026-01-01,2861201.15,-83.69,107.42,107.43,-1988.37,-0.01,22905516.12,2863273.23,23042932.10,-17093.28,-0.17,
SPSAR,2026-01-01,2866404.08,-20244.51,106.97,106.95,3214.56,0.01,22905516.12,2883434.05,23042932.10,3067.54,0.00,
NLONG,2026-01-01,6346.11,645.08,99.59,99.56,6346.11,0.03,22905516.00,-645.08,23042932.08,-645.08,-0.97,
SLONG,2026-01-01,14696.95,27662.18,100.14,100.07,14696.95,0.06,22905516.00,-27662.18,23042932.08,-27662.18,-1.77,
PSAR,2026-01-01,5727605.22,-20328.19,107.19,107.19,1226.19,0.00,45811032.24,5746707.28,46085864.20,-14025.74,-0.05,
LONG,2026-01-01,21043.06,28307.26,98.89,98.85,21043.06,0.05,45811032.00,-28307.26,46085864.16,-28307.26,-1.59,
Total Portfolio Value,2026-01-01,5745628.39,9430.13,105.37,105.33,19249.36,0.04,45811032.00,5716948.96,46085864.00,-43784.06,-0.31,
Zerodha Total Portfolio,2026-01-01,46226395.40,0.00,92.42,91.70,356003.97,0.78,45870391.43,45870391.43,45867911.66,2479.77,-13.67,
NPSAR1,2026-01-02,164506.81,3327.16,103.19,102.84,4410.25,0.34,1280772.51,156769.40,1272528.68,-2296.68,-1.73,
NPSAR10,2026-01-02,361835.77,700.08,110.20,110.14,1618.50,0.06,2881738.12,359517.19,2863189.50,1618.50,0.00,
NPSAR11,2026-01-02,366964.27,3726.97,110.20,109.94,6747.00,0.23,2881738.12,356490.30,2863189.50,-1408.39,0.00,
NPSAR12,2026-01-02,364348.51,3815.49,109.71,109.55,4131.24,0.14,2881738.12,356401.77,2863189.50,-1496.92,0.00,
NPSAR13,2026-01-02,362351.57,9296.96,107.11,107.03,2134.30,0.07,2881738.12,350920.31,2863189.50,-6978.38,-0.65,
NPSAR2,2026-01-02,163470.06,-100.52,102.14,101.87,3373.50,0.26,1280772.51,160197.08,1272528.68,1131.00,-3.54,
NPSAR3,2026-01-02,163470.06,-100.52,103.01,102.74,3373.50,0.26,1280772.51,160197.08,1272528.68,1131.00,-3.01,
NPSAR4,2026-01-02,162608.81,-77.78,106.98,106.77,2512.25,0.20,1280772.51,160174.34,1272528.68,1108.25,-0.94,
NPSAR5,2026-01-02,162608.81,-77.78,106.33,106.12,2512.25,0.20,1280772.51,160174.34,1272528.68,1108.25,-0.55,
NPSAR6,2026-01-02,161864.56,6.72,106.64,106.49,1768.00,0.14,1280772.51,160089.84,1272528.68,1023.75,-0.01,
NPSAR7,2026-01-02,161864.56,6.72,106.89,106.74,1768.00,0.14,1280772.51,160089.84,1272528.68,1023.75,0.00,
NPSAR8,2026-01-02,161864.56,6.72,107.03,106.88,1768.00,0.14,1280772.51,160089.84,1272528.68,1023.75,0.00,
NPSAR9,2026-01-02,161864.56,6.72,110.37,110.22,1768.00,0.14,1280772.51,160089.84,1272528.68,1023.75,0.00,
SPSAR1,2026-01-02,158136.60,550.33,103.48,103.64,-1959.96,-0.15,1280772.51,159546.23,1272528.68,480.15,-2.09,
SPSAR10,2026-01-02,356297.37,929.88,109.92,110.07,-3919.90,-0.14,2881738.12,359287.39,2863189.50,1388.70,-0.14,
SPSAR11,2026-01-02,363373.44,3882.33,106.65,106.53,3156.17,0.11,2881738.12,356334.94,2863189.50,-1563.75,0.00,
SPSAR12,2026-01-02,363619.62,1170.82,109.35,109.22,3402.35,0.12,2881738.12,359046.45,2863189.50,1147.76,-0.36,
SPSAR13,2026-01-02,361485.42,10287.23,108.43,108.38,1268.15,0.04,2881738.12,349930.04,2863189.50,-7968.65,-0.61,
SPSAR2,2026-01-02,163355.56,1202.73,101.32,101.06,3259.00,0.25,1280772.51,158893.83,1272528.68,-172.26,-3.68,
SPSAR3,2026-01-02,163355.56,-1110.34,104.25,103.99,3259.00,0.25,1280772.51,161206.90,1272528.68,2140.82,-1.28,
SPSAR4,2026-01-02,162919.56,-1063.60,108.80,108.56,2823.00,0.22,1280772.51,161160.16,1272528.68,2094.08,-0.14,
SPSAR5,2026-01-02,163355.56,-972.46,106.45,106.18,3259.00,0.25,1280772.51,161069.02,1272528.68,2002.93,0.00,
SPSAR6,2026-01-02,163355.56,-423.94,107.26,106.99,3259.00,0.25,1280772.51,160520.50,1272528.68,1454.42,0.00,
SPSAR7,2026-01-02,163355.56,97.28,106.33,106.06,3259.00,0.25,1280772.51,159999.28,1272528.68,933.19,0.00,
SPSAR8,2026-01-02,163355.56,211.70,105.11,104.84,3259.00,0.25,1280772.51,159884.86,1272528.68,818.77,0.00,
SPSAR9,2026-01-02,163355.56,572.08,107.42,107.15,3259.00,0.25,1280772.51,159524.48,1272528.68,458.40,0.00,
NLONG1,2026-01-02,917.54,-384.95,104.08,103.98,917.54,0.10,960579.38,384.95,954396.50,384.95,0.00,
NLONG10,2026-01-02,578.43,82.64,101.48,101.42,578.43,0.06,960579.38,-82.64,954396.50,-82.64,-1.37,
NLONG11,2026-01-02,1080.58,-630.88,99.76,99.65,1080.58,0.11,960579.38,630.88,954396.50,630.88,-1.32,
NLONG12,2026-01-02,578.43,-261.03,100.07,100.01,578.43,0.06,960579.38,261.03,954396.50,261.03,-1.18,
NLONG13,2026-01-02,0.00,-279.95,97.17,97.17,0.00,0.00,960579.38,279.95,954396.50,279.95,-3.29,
NLONG14,2026-01-02,0.00,82.64,97.02,97.02,0.00,0.00,960579.38,-82.64,954396.50,-82.64,-3.44,
NLONG15,2026-01-02,0.00,-462.81,98.06,98.06,0.00,0.00,960579.38,462.81,954396.50,462.81,-3.55,
NLONG16,2026-01-02,0.00,-261.03,100.61,100.61,0.00,0.00,960579.38,261.03,954396.50,261.03,-0.88,
NLONG17,2026-01-02,0.00,-279.95,97.37,97.37,0.00,0.00,960579.38,279.95,954396.50,279.95,-3.10,
NLONG18,2026-01-02,0.00,82.64,97.06,97.06,0.00,0.00,960579.38,-82.64,954396.50,-82.64,-3.40,
NLONG19,2026-01-02,0.00,-462.81,99.99,99.99,0.00,0.00,960579.38,462.81,954396.50,462.81,-1.63,
NLONG2,2026-01-02,578.43,82.64,101.59,101.53,578.43,0.06,960579.38,-82.64,954396.50,-82.64,0.00,
NLONG20,2026-01-02,0.00,-261.03,101.23,101.23,0.00,0.00,960579.38,261.03,954396.50,261.03,-0.49,
NLONG21,2026-01-02,0.00,-279.95,96.13,96.13,0.00,0.00,960579.38,279.95,954396.50,279.95,-4.10,
NLONG22,2026-01-02,0.00,82.64,95.69,95.69,0.00,0.00,960579.38,-82.64,954396.50,-82.64,-4.56,
NLONG23,2026-01-02,0.00,-462.81,97.18,97.18,0.00,0.00,960579.38,462.81,954396.50,462.81,-3.17,
NLONG24,2026-01-02,0.00,-261.03,97.69,97.69,0.00,0.00,960579.38,261.03,954396.50,261.03,-2.31,
NLONG3,2026-01-02,917.54,-630.88,99.63,99.53,917.54,0.10,960579.38,630.88,954396.50,630.88,-1.62,
NLONG4,2026-01-02,578.43,-261.03,97.29,97.23,578.43,0.06,960579.38,261.03,954396.50,261.03,-2.71,
NLONG5,2026-01-02,917.54,-384.95,106.11,106.01,917.54,0.10,960579.38,384.95,954396.50,384.95,0.00,
NLONG6,2026-01-02,578.43,82.64,101.52,101.46,578.43,0.06,960579.38,-82.64,954396.50,-82.64,-0.23,
NLONG7,2026-01-02,917.54,-630.88,100.70,100.60,917.54,0.10,960579.38,630.88,954396.50,630.88,-1.73,
NLONG8,2026-01-02,578.43,-261.03,98.52,98.46,578.43,0.06,960579.38,261.03,954396.50,261.03,-2.72,
NLONG9,2026-01-02,917.54,-384.95,104.91,104.81,917.54,0.10,960579.38,384.95,954396.50,384.95,0.00,
SLONG1,2026-01-02,174.96,-998.55,101.06,101.04,174.96,0.02,960579.38,998.55,954396.50,998.55,-0.98,
SLONG10,2026-01-02,191.01,27.92,100.85,100.83,191.01,0.02,960579.38,-27.92,954396.50,-27.92,-2.07,
SLONG11,2026-01-02,174.96,-1396.30,103.78,103.76,174.96,0.02,960579.38,1396.30,954396.50,1396.30,-1.73,
SLONG12,2026-01-02,191.01,-536.69,99.63,99.61,191.01,0.02,960579.38,536.69,954396.50,536.69,-4.19,
SLONG13,2026-01-02,0.00,-572.21,99.39,99.39,0.00,0.00,960579.38,572.21,954396.50,572.21,-3.00,
SLONG14,2026-01-02,0.00,41.88,97.12,97.12,0.00,0.00,960579.38,-41.88,954396.50,-41.88,-4.65,
SLONG15,2026-01-02,0.00,-1119.35,100.27,100.27,0.00,0.00,960579.38,1119.35,954396.50,1119.35,-4.31,
SLONG16,2026-01-02,0.00,-805.04,101.28,101.28,0.00,0.00,960579.38,805.04,954396.50,805.04,-4.65,
SLONG17,2026-01-02,0.00,-381.47,98.65,98.65,0.00,0.00,960579.38,381.47,954396.50,381.47,-2.63,
SLONG18,2026-01-02,0.00,27.92,96.51,96.51,0.00,0.00,960579.38,-27.92,954396.50,-27.92,-4.63,
SLONG19,2026-01-02,0.00,-1119.35,101.53,101.53,0.00,0.00,960579.38,1119.35,954396.50,1119.35,-4.30,
SLONG2,2026-01-02,191.01,27.92,100.92,100.90,191.01,0.02,960579.38,-27.92,954396.50,-27.92,-1.88,
SLONG20,2026-01-02,0.00,-805.04,101.92,101.92,0.00,0.00,960579.38,805.04,954396.50,805.04,-4.19,
SLONG21,2026-01-02,0.00,-13.76,98.11,98.11,0.00,0.00,960579.38,13.76,954396.50,13.76,-2.05,
SLONG22,2026-01-02,0.00,684.72,95.62,95.62,0.00,0.00,960579.38,-684.72,954396.50,-684.72,-4.54,
SLONG23,2026-01-02,0.00,-1119.35,97.47,97.47,0.00,0.00,960579.38,1119.35,954396.50,1119.35,-3.43,
SLONG24,2026-01-02,0.00,-805.04,97.44,97.44,0.00,0.00,960579.38,805.04,954396.50,805.04,-4.21,
SLONG3,2026-01-02,174.96,-1396.30,103.02,103.00,174.96,0.02,960579.38,1396.30,954396.50,1396.30,-4.09,
SLONG4,2026-01-02,191.01,-536.69,100.21,100.19,191.01,0.02,960579.38,536.69,954396.50,536.69,-3.57,
SLONG5,2026-01-02,174.96,-998.55,100.87,100.85,174.96,0.02,960579.38,998.55,954396.50,998.55,-1.42,
SLONG6,2026-01-02,191.01,27.92,101.44,101.42,191.01,0.02,960579.38,-27.92,954396.50,-27.92,-1.25,
SLONG7,2026-01-02,174.96,-1396.30,104.37,104.35,174.96,0.02,960579.38,1396.30,954396.50,1396.30,-3.54,
SLONG8,2026-01-02,191.01,-536.69,99.63,99.61,191.01,0.02,960579.38,536.69,954396.50,536.69,-4.04,
SLONG9,2026-01-02,174.96,-998.55,101.25,101.23,174.96,0.02,960579.38,998.55,954396.50,998.55,-2.04,
Liquidbees Stock Holdings,2026-01-02,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Liquidcase Stock Holdings,2026-01-02,11377836.54,2915900.00,102.87,102.83,3513.05,0.04,8458423.49,8458423.49,8457668.88,754.61,0.00,
Small Cap Stock Holdings,2026-01-02,33568000.00,0.00,82.21,81.61,248000.00,0.74,33320000.00,33320000.00,32984000.00,336000.00,-25.45,
Debt Stock Holdings,2026-01-02,11377836.54,2915900.00,102.87,102.83,3513.05,0.04,8458423.49,8458423.49,8457668.88,754.61,0.00,
Equity Stock Holdings,2026-01-02,33568000.00,0.00,82.21,81.61,248000.00,0.74,33320000.00,33320000.00,32984000.00,336000.00,-25.45,
Stock Holdings,2026-01-02,44945836.54,2915900.00,87.24,86.72,251513.05,0.60,41778423.49,41778423.49,41441668.88,336754.61,-18.20,
Miscellaneous P&L,2026-01-02,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Tax,2026-01-02,-1346.07,3019.89,100.00,100.00,-1346.07,0.00,0.00,-3019.89,0.00,0.00,0.00,
Equity Holdings Tax,2026-01-02,-570.06,0.00,100.00,100.00,-570.06,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Intraday Tax,2026-01-02,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
F&O Tax,2026-01-02,-776.01,3019.89,100.00,100.00,-776.01,0.00,0.00,-3019.89,0.00,0.00,0.00,
MCX Tax,2026-01-02,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Total Other Debits and Credits,2026-01-02,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Equity Other Debits and Credits,2026-01-02,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NPSAR,2026-01-02,2919622.92,20536.96,107.59,107.42,37884.79,0.16,23053905.07,2861201.15,22905516.12,-1988.37,-0.01,
SPSAR,2026-01-02,2909320.94,15334.05,107.10,106.97,27582.81,0.12,23053905.07,2866404.08,22905516.12,3214.56,0.00,
NLONG,2026-01-02,9138.86,-6346.11,99.63,99.59,9138.86,0.04,23053905.12,6346.11,22905516.00,6346.11,-0.93,
SLONG,2026-01-02,2195.82,-14696.95,100.15,100.14,2195.82,0.01,23053905.12,14696.95,22905516.00,14696.95,-1.76,
PSAR,2026-01-02,5828943.87,35871.02,107.35,107.19,65467.60,0.14,46107810.14,5727605.22,45811032.24,1226.19,0.00,
LONG,2026-01-02,11334.68,-21043.06,98.92,98.89,11334.68,0.02,46107810.24,21043.06,45811032.00,21043.06,-1.56,
Total Portfolio Value,2026-01-02,5839502.54,17847.85,105.54,105.37,76026.27,0.16,46107810.00,5745628.39,45811032.00,19249.36,-0.15,
Zerodha Total Portfolio,2026-01-02,46553364.66,0.00,93.07,92.42,326969.26,0.71,46226395.40,46226395.40,45870391.43,356003.97,-13.05,
NPSAR1,2026-01-05,161034.11,-2764.20,103.13,103.19,-708.50,-0.05,1293940.84,164506.81,1280772.51,4410.25,-1.79,
NPSAR10,2026-01-05,366679.74,2085.10,110.30,110.20,2758.88,0.09,2911366.88,361835.76,2881738.12,1618.50,0.00,
NPSAR11,2026-01-05,368222.72,-3043.40,110.36,110.20,4301.86,0.15,2911366.88,366964.26,2881738.12,6747.00,0.00,
NPSAR12,2026-01-05,355678.34,-427.64,109.40,109.71,-8242.52,-0.28,2911366.88,364348.50,2881738.12,4131.24,-0.28,
NPSAR13,2026-01-05,359480.58,1569.30,106.95,107.11,-4440.28,-0.15,2911366.88,362351.56,2881738.12,2134.30,-0.80,
NPSAR2,2026-01-05,161508.61,-1727.45,102.12,102.14,-234.00,-0.02,1293940.84,163470.06,1280772.51,3373.50,-3.56,
NPSAR3,2026-01-05,161508.61,-1727.45,102.99,103.01,-234.00,-0.02,1293940.84,163470.06,1280772.51,3373.50,-3.03,
