System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
QTF SLONG14,2025-09-24,-7699.97,5055.44,103.11,103.83,-7699.97,-0.70,1103499.10,-5055.44,1100986.52,-5055.44,-1.20
QTF SLONG15,2025-09-24,-7235.13,4673.03,99.66,100.32,-7235.13,-0.66,1103499.10,-4673.03,1100986.52,-4673.03,-1.91
QTF SLONG16,2025-09-24,-7373.59,4296.45,102.74,103.43,-7373.59,-0.67,1103499.10,-4296.45,1100986.52,-4296.45,-1.51
QTF SLONG17,2025-09-24,-4137.20,3082.10,102.16,102.54,-4137.20,-0.37,1103499.10,-3082.10,1100986.52,-3082.10,-0.65
QTF SLONG18,2025-09-24,-4438.86,3052.91,103.60,104.02,-4438.86,-0.40,1103499.10,-3052.91,1100986.52,-3052.91,-0.73
QTF SLONG19,2025-09-24,-7235.13,4812.70,99.64,100.30,-7235.13,-0.66,1103499.10,-4812.70,1100986.52,-4812.70,-1.92
QTF SLONG2,2025-09-24,0.00,7541.72,99.31,99.31,0.00,0.00,1103499.10,-7541.72,1100986.52,-7541.72,-1.40
QTF SLONG20,2025-09-24,-7373.59,4436.12,102.73,103.42,-7373.59,-0.67,1103499.10,-4436.12,1100986.52,-4436.12,-1.51
QTF SLONG21,2025-09-24,-7229.20,4369.89,101.16,101.83,-7229.20,-0.66,1103499.10,-4369.89,1100986.52,-4369.89,-1.06
QTF SLONG22,2025-09-24,-7699.97,4340.70,102.04,102.76,-7699.97,-0.70,1103499.10,-4340.70,1100986.52,-4340.70,-1.23
QTF SLONG23,2025-09-24,-7235.13,3939.80,99.98,100.64,-7235.13,-0.66,1103499.10,-3939.80,1100986.52,-3939.80,-1.84
QTF SLONG24,2025-09-24,-7373.59,3563.22,102.19,102.88,-7373.59,-0.67,1103499.10,-3563.22,1100986.52,-3563.22,-1.44
QTF SLONG3,2025-09-24,0.00,0.00,101.31,101.31,0.00,0.00,1103499.10,0.00,1100986.52,0.00,0.00
QTF SLONG4,2025-09-24,0.00,7541.72,97.76,97.76,0.00,0.00,1103499.10,-7541.72,1100986.52,-7541.72,-2.24
QTF SLONG5,2025-09-24,0.00,0.00,101.13,101.13,0.00,0.00,1103499.10,0.00,1100986.52,0.00,0.00
QTF SLONG6,2025-09-24,0.00,7541.72,99.37,99.37,0.00,0.00,1103499.10,-7541.72,1100986.52,-7541.72,-1.39
QTF SLONG7,2025-09-24,0.00,0.00,101.66,101.66,0.00,0.00,1103499.10,0.00,1100986.52,0.00,0.00
QTF SLONG8,2025-09-24,0.00,7541.72,97.48,97.48,0.00,0.00,1103499.10,-7541.72,1100986.52,-7541.72,-2.52
QTF SLONG9,2025-09-24,0.00,0.00,101.10,101.10,0.00,0.00,1103499.10,0.00,1100986.52,0.00,0.00
QTF Gold Stock Holdings,2025-09-24,11788831.60,0.00,113.34,113.93,-61036.85,-0.52,11849868.45,11849868.45,11601984.10,247884.35,-0.52
QTF Liquidcase Stock Holdings,2025-09-24,6526577.92,0.00,100.42,100.42,0.00,0.00,6526577.92,6526577.92,6524806.96,1770.96,0.00
QTF Low Vol Stock Holdings,2025-09-24,5174591.70,0.00,99.50,99.77,-13872.90,-0.27,5188464.60,5188464.60,5223146.85,-34682.25,-1.84
QTF QAW Momentum Stock Holdings,2025-09-24,10413863.28,0.00,100.15,100.65,-52453.71,-0.50,10466316.99,10466316.99,10470721.50,-4404.51,-1.16
QTF QTF Momentum Stock Holdings,2025-09-24,14018572.08,0.00,100.15,100.65,-70610.31,-0.50,14089182.39,14089182.39,14095111.50,-5929.11,-1.16
QTF Debt Stock Holdings,2025-09-24,6526577.92,0.00,100.42,100.42,0.00,0.00,6526577.92,6526577.92,6524806.96,1770.96,0.00
QTF Equity Stock Holdings,2025-09-24,41395858.66,0.00,103.50,104.00,-197973.77,-0.48,41593832.43,41593832.43,41390963.95,202868.48,-0.48
QTF Stock Holdings,2025-09-24,47922436.58,0.00,103.03,103.45,-197973.77,-0.41,48120410.35,48120410.35,47915770.91,204639.44,-0.41
QTF Miscellaneous P&L,2025-09-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Tax,2025-09-24,-1536.79,2759.92,100.00,100.00,-1536.79,0.00,0.00,-2759.92,0.00,0.00,0.00
QTF Equity Holdings Tax,2025-09-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Intraday Tax,2025-09-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF F&O Tax,2025-09-24,-1536.79,2759.92,100.00,100.00,-1536.79,0.00,0.00,-2759.92,0.00,0.00,0.00
QTF MCX Tax,2025-09-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Other Debits and Credits,2025-09-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Other Debits and Credits,2025-09-24,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF NPSAR,2025-09-24,3354605.68,-22861.10,101.13,100.96,44108.36,0.17,26483978.59,3333358.40,26423676.60,30398.82,0.00
QTF SPSAR,2025-09-24,3331738.06,-1792.44,100.70,100.62,21240.74,0.08,26483978.59,3312289.70,26423676.60,9330.13,-0.06
QTF NLONG,2025-09-24,-23110.83,179529.87,101.77,101.86,-23110.83,-0.09,26483978.40,-179529.87,26423676.48,-179529.87,-1.54
QTF SLONG,2025-09-24,-82260.56,88341.65,100.82,101.13,-82260.56,-0.31,26483978.40,-88341.65,26423676.48,-88341.65,-0.72
QTF PSAR,2025-09-24,6686343.75,-24653.53,100.92,100.79,65349.10,0.12,52967957.18,6645648.10,52847353.20,39728.95,0.00
QTF LONG,2025-09-24,-105371.39,267871.52,101.30,101.50,-105371.39,-0.20,52967956.80,-267871.52,52847352.96,-267871.52,-1.08
QTF Total Portfolio Value,2025-09-24,6765555.57,245977.91,102.40,102.35,27380.92,0.05,52967957.00,6492196.66,52847353.00,-228266.91,-0.45
QTF Zerodha Total Portfolio,2025-09-24,52626167.79,0.00,105.26,105.59,-170592.85,-0.32,52796760.64,52796760.64,52820388.11,-23627.47,-0.36
QTF NPSAR1,2025-09-25,180956.19,3714.32,100.15,100.31,-2365.90,-0.16,1466576.68,179607.77,1471332.15,-4308.75,-0.49
QTF NPSAR10,2025-09-25,422112.19,383.13,101.97,101.67,9637.50,0.29,3299797.50,412091.56,3310497.31,-1720.60,0.00
QTF NPSAR11,2025-09-25,424242.19,14408.86,100.61,100.25,11767.50,0.36,3299797.50,398065.83,3310497.31,-15746.33,-0.73
QTF NPSAR12,2025-09-25,424242.19,-10526.70,102.06,101.70,11767.50,0.36,3299797.50,423001.39,3310497.31,9189.23,0.00
QTF NPSAR13,2025-09-25,424242.19,-12967.73,101.48,101.12,11767.50,0.36,3299797.50,425442.42,3310497.31,11630.26,0.00
QTF NPSAR2,2025-09-25,188140.84,1407.26,100.79,100.46,4818.75,0.33,1466576.68,181914.82,1471332.15,-2001.70,0.00
QTF NPSAR3,2025-09-25,186250.84,-7318.19,100.97,100.77,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF NPSAR4,2025-09-25,186250.84,-7318.19,101.26,101.06,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF NPSAR5,2025-09-25,186250.84,-7318.19,100.76,100.56,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF NPSAR6,2025-09-25,186250.84,-7318.19,101.30,101.10,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF NPSAR7,2025-09-25,186250.84,-7318.19,101.39,101.19,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF NPSAR8,2025-09-25,186250.84,-7318.19,101.82,101.62,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF NPSAR9,2025-09-25,186250.84,-7318.19,102.57,102.37,2928.75,0.20,1466576.68,190640.27,1471332.15,6723.75,0.00
QTF SPSAR1,2025-09-25,190438.30,9811.57,100.51,100.02,7116.21,0.49,1466576.68,173510.51,1471332.15,-10406.01,-0.76
QTF SPSAR10,2025-09-25,420136.02,-778.50,101.82,101.58,7661.33,0.23,3299797.50,413253.19,3310497.31,-558.97,0.00
QTF SPSAR11,2025-09-25,426707.10,8186.23,100.42,99.99,14232.41,0.43,3299797.50,404288.46,3310497.31,-9523.70,-0.36
QTF SPSAR12,2025-09-25,424149.05,5188.22,101.47,101.11,11674.36,0.35,3299797.50,407286.47,3310497.31,-6525.69,0.00
QTF SPSAR13,2025-09-25,423744.65,-10500.58,101.57,101.22,11269.96,0.34,3299797.50,422975.27,3310497.31,9163.11,0.00
QTF SPSAR2,2025-09-25,187152.76,-8300.44,100.48,100.22,3830.67,0.26,1466576.68,191622.52,1471332.15,7706.00,-0.39
QTF SPSAR3,2025-09-25,186040.00,-6591.44,100.83,100.64,2717.91,0.19,1466576.68,189913.52,1471332.15,5997.00,-0.04
QTF SPSAR4,2025-09-25,185723.97,-5698.44,101.66,101.49,2401.88,0.16,1466576.68,189020.52,1471332.15,5104.00,0.00
QTF SPSAR5,2025-09-25,185723.97,-5698.44,100.73,100.57,2401.88,0.16,1466576.68,189020.52,1471332.15,5104.00,0.00
QTF SPSAR6,2025-09-25,185723.97,-5698.44,100.82,100.66,2401.88,0.16,1466576.68,189020.52,1471332.15,5104.00,0.00
QTF SPSAR7,2025-09-25,185723.97,-5698.44,100.07,99.91,2401.88,0.16,1466576.68,189020.52,1471332.15,5104.00,-0.07
QTF SPSAR8,2025-09-25,185155.18,-2792.44,100.33,100.20,1833.09,0.12,1466576.68,186114.52,1471332.15,2198.00,0.00
QTF SPSAR9,2025-09-25,185240.14,-3369.44,100.45,100.32,1918.05,0.13,1466576.68,186691.52,1471332.15,2775.00,0.00
QTF DMA1,2025-09-25,309360.00,0.00,100.88,100.46,123240.00,0.41,29827568.00,186120.00,29827568.00,68940.00,0.00
QTF NLONG1,2025-09-25,-92.58,-2183.32,101.63,101.64,-92.58,-0.01,1099932.50,2183.32,1103499.10,2183.32,-0.58
QTF NLONG10,2025-09-25,-946.27,0.00,100.42,100.51,-946.27,-0.09,1099932.50,0.00,1103499.10,0.00,-1.72
QTF NLONG11,2025-09-25,-92.58,0.00,101.51,101.52,-92.58,-0.01,1099932.50,0.00,1103499.10,0.00,-2.73
QTF NLONG12,2025-09-25,-946.27,0.00,99.83,99.92,-946.27,-0.09,1099932.50,0.00,1103499.10,0.00,-2.38
QTF NLONG13,2025-09-25,-92.58,4845.18,101.64,101.65,-92.58,-0.01,1099932.50,-4845.18,1103499.10,-4845.18,-1.19
QTF NLONG14,2025-09-25,419.63,5041.75,101.87,101.83,419.63,0.04,1099932.50,-5041.75,1103499.10,-5041.75,-1.13
QTF NLONG15,2025-09-25,-92.58,0.00,104.30,104.31,-92.58,-0.01,1099932.50,0.00,1103499.10,0.00,-1.83
QTF NLONG16,2025-09-25,419.63,0.00,104.33,104.29,419.63,0.04,1099932.50,0.00,1103499.10,0.00,-1.25
QTF NLONG17,2025-09-25,-92.58,4845.18,101.66,101.67,-92.58,-0.01,1099932.50,-4845.18,1103499.10,-4845.18,-1.17
QTF NLONG18,2025-09-25,419.63,5041.75,101.89,101.85,419.63,0.04,1099932.50,-5041.75,1103499.10,-5041.75,-1.11
QTF NLONG19,2025-09-25,-92.58,0.00,104.45,104.46,-92.58,-0.01,1099932.50,0.00,1103499.10,0.00,-1.81
QTF NLONG2,2025-09-25,-946.27,0.00,100.62,100.71,-946.27,-0.09,1099932.50,0.00,1103499.10,0.00,-1.45
QTF NLONG20,2025-09-25,419.63,0.00,104.39,104.35,419.63,0.04,1099932.50,0.00,1103499.10,0.00,-1.23
QTF NLONG21,2025-09-25,-92.58,4845.18,101.11,101.12,-92.58,-0.01,1099932.50,-4845.18,1103499.10,-4845.18,-1.46
QTF NLONG22,2025-09-25,419.63,5041.75,101.29,101.25,419.63,0.04,1099932.50,-5041.75,1103499.10,-5041.75,-1.41
QTF NLONG23,2025-09-25,-92.58,0.00,101.06,101.07,-92.58,-0.01,1099932.50,0.00,1103499.10,0.00,-2.33
QTF NLONG24,2025-09-25,419.63,0.00,102.09,102.05,419.63,0.04,1099932.50,0.00,1103499.10,0.00,-1.86
QTF NLONG3,2025-09-25,-92.58,0.00,101.62,101.63,-92.58,-0.01,1099932.50,0.00,1103499.10,0.00,-2.15
QTF NLONG4,2025-09-25,-946.27,0.00,99.32,99.41,-946.27,-0.09,1099932.50,0.00,1103499.10,0.00,-2.77
QTF NLONG5,2025-09-25,-92.58,-2183.32,103.05,103.06,-92.58,-0.01,1099932.50,2183.32,1103499.10,2183.32,-0.52
QTF NLONG6,2025-09-25,-946.27,0.00,100.68,100.77,-946.27,-0.09,1099932.50,0.00,1103499.10,0.00,-1.40
QTF NLONG7,2025-09-25,-92.58,0.00,101.47,101.48,-92.58,-0.01,1099932.50,0.00,1103499.10,0.00,-2.66
QTF NLONG8,2025-09-25,-946.27,0.00,99.17,99.26,-946.27,-0.09,1099932.50,0.00,1103499.10,0.00,-3.02
QTF NLONG9,2025-09-25,-92.58,-2183.32,102.57,102.58,-92.58,-0.01,1099932.50,2183.32,1103499.10,2183.32,-0.97
QTF SLONG1,2025-09-25,171.22,0.00,100.67,100.65,171.22,0.02,1099932.50,0.00,1103499.10,0.00,0.00
QTF SLONG10,2025-09-25,0.00,0.00,99.41,99.41,0.00,0.00,1099932.50,0.00,1103499.10,0.00,-1.32
QTF SLONG11,2025-09-25,3324.64,0.00,101.63,101.32,3324.64,0.30,1099932.50,0.00,1103499.10,0.00,0.00
QTF SLONG12,2025-09-25,0.00,0.00,98.44,98.44,0.00,0.00,1099932.50,0.00,1103499.10,0.00,-1.56
QTF SLONG13,2025-09-25,965.92,7229.20,101.78,101.69,965.92,0.09,1099932.50,-7229.20,1103499.10,-7229.20,-1.02
QTF SLONG14,2025-09-25,965.92,7699.97,103.20,103.11,965.92,0.09,1099932.50,-7699.97,1103499.10,-7699.97,-1.11
QTF SLONG15,2025-09-25,9731.83,7235.13,100.54,99.66,9731.83,0.88,1099932.50,-7235.13,1103499.10,-7235.13,-1.04
QTF SLONG16,2025-09-25,23983.72,7373.59,104.98,102.74,23983.72,2.18,1099932.50,-7373.59,1103499.10,-7373.59,0.00
QTF SLONG17,2025-09-25,965.92,4137.20,102.25,102.16,965.92,0.09,1099932.50,-4137.20,1103499.10,-4137.20,-0.56
QTF SLONG18,2025-09-25,965.92,4438.86,103.69,103.60,965.92,0.09,1099932.50,-4438.86,1103499.10,-4438.86,-0.64
QTF SLONG19,2025-09-25,9731.83,7235.13,100.52,99.64,9731.83,0.88,1099932.50,-7235.13,1103499.10,-7235.13,-1.05
QTF SLONG2,2025-09-25,0.00,0.00,99.31,99.31,0.00,0.00,1099932.50,0.00,1103499.10,0.00,-1.40
QTF SLONG20,2025-09-25,23983.72,7373.59,104.97,102.73,23983.72,2.18,1099932.50,-7373.59,1103499.10,-7373.59,0.00
QTF SLONG21,2025-09-25,965.92,7229.20,101.25,101.16,965.92,0.09,1099932.50,-7229.20,1103499.10,-7229.20,-0.97
QTF SLONG22,2025-09-25,965.92,7699.97,102.13,102.04,965.92,0.09,1099932.50,-7699.97,1103499.10,-7699.97,-1.14
QTF SLONG23,2025-09-25,9731.83,7235.13,100.86,99.98,9731.83,0.88,1099932.50,-7235.13,1103499.10,-7235.13,-0.97
QTF SLONG24,2025-09-25,23983.72,7373.59,104.42,102.19,23983.72,2.18,1099932.50,-7373.59,1103499.10,-7373.59,0.00
QTF SLONG3,2025-09-25,3324.64,0.00,101.62,101.31,3324.64,0.30,1099932.50,0.00,1103499.10,0.00,0.00
QTF SLONG4,2025-09-25,0.00,0.00,97.76,97.76,0.00,0.00,1099932.50,0.00,1103499.10,0.00,-2.24
QTF SLONG5,2025-09-25,171.22,0.00,101.15,101.13,171.22,0.02,1099932.50,0.00,1103499.10,0.00,0.00
QTF SLONG6,2025-09-25,0.00,0.00,99.37,99.37,0.00,0.00,1099932.50,0.00,1103499.10,0.00,-1.39
QTF SLONG7,2025-09-25,3324.64,0.00,101.97,101.66,3324.64,0.30,1099932.50,0.00,1103499.10,0.00,0.00
QTF SLONG8,2025-09-25,0.00,0.00,97.48,97.48,0.00,0.00,1099932.50,0.00,1103499.10,0.00,-2.52
QTF SLONG9,2025-09-25,171.22,0.00,101.12,101.10,171.22,0.02,1099932.50,0.00,1103499.10,0.00,0.00
QTF Gold Stock Holdings,2025-09-25,11762672.95,0.00,113.09,113.34,-26158.65,-0.22,11788831.60,11788831.60,11849868.45,-61036.85,-0.74
QTF Liquidcase Stock Holdings,2025-09-25,6527758.56,0.00,100.44,100.42,1180.64,0.02,6526577.92,6526577.92,6526577.92,0.00,0.00
QTF Low Vol Stock Holdings,2025-09-25,5132973.00,0.00,98.70,99.50,-41618.70,-0.80,5174591.70,5174591.70,5188464.60,-13872.90,-2.63
QTF QAW Momentum Stock Holdings,2025-09-25,10355403.42,0.00,99.59,100.15,-58459.86,-0.56,10413863.28,10413863.28,10466316.99,-52453.71,-1.72
QTF QTF Momentum Stock Holdings,2025-09-25,13939876.62,0.00,99.59,100.15,-78695.46,-0.56,14018572.08,14018572.08,14089182.39,-70610.31,-1.72
QTF Debt Stock Holdings,2025-09-25,6527758.56,0.00,100.44,100.42,1180.64,0.02,6526577.92,6526577.92,6526577.92,0.00,0.00
QTF Equity Stock Holdings,2025-09-25,41190925.99,0.00,102.98,103.50,-204932.67,-0.50,41395858.66,41395858.66,41593832.43,-197973.77,-0.98
QTF Stock Holdings,2025-09-25,47718684.55,0.00,102.59,103.03,-203752.03,-0.43,47922436.58,47922436.58,48120410.35,-197973.77,-0.83
QTF Miscellaneous P&L,2025-09-25,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Tax,2025-09-25,-1395.79,1536.79,100.00,100.00,-1395.79,0.00,0.00,-1536.79,0.00,0.00,0.00
QTF Equity Holdings Tax,2025-09-25,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Intraday Tax,2025-09-25,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF F&O Tax,2025-09-25,-1395.79,1536.79,100.00,100.00,-1395.79,0.00,0.00,-1536.79,0.00,0.00,0.00
QTF MCX Tax,2025-09-25,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Total Other Debits and Credits,2025-09-25,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF Equity Other Debits and Credits,2025-09-25,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QTF NPSAR,2025-09-25,3367691.62,-54808.17,101.39,101.13,67894.10,0.26,26398380.12,3354605.68,26483978.59,44108.36,0.00
QTF SPSAR,2025-09-25,3371659.03,-31940.55,100.98,100.70,71861.51,0.27,26398380.12,3331738.06,26483978.59,21240.74,0.00
QTF NLONG,2025-09-25,-4270.80,23110.83,101.75,101.77,-4270.80,-0.02,26398380.00,-23110.83,26483978.40,-23110.83,-1.56
QTF SLONG,2025-09-25,117429.75,82260.56,101.27,100.82,117429.75,0.44,26398380.00,-82260.56,26483978.40,-82260.56,-0.28
QTF PSAR,2025-09-25,6739350.64,-86748.71,101.18,100.92,139755.61,0.26,52796760.24,6686343.75,52967957.18,65349.10,0.00
QTF LONG,2025-09-25,113158.95,105371.39,101.51,101.30,113158.95,0.21,52796760.00,-105371.39,52967956.80,-105371.39,-0.87
QTF Total Portfolio Value,2025-09-25,7160473.80,20159.47,103.13,102.40,374758.77,0.71,52796760.00,6765555.57,52967957.00,27380.92,0.00
QTF Zerodha Total Portfolio,2025-09-25,52797174.53,0.00,105.59,105.26,171006.74,0.32,52626167.79,52626167.79,52796760.64,-170592.85,-0.04
QTF NPSAR1,2025-09-26,188251.63,2431.70,100.48,100.15,4863.75,0.33,1467103.04,180956.18,1466576.68,-2365.90,-0.16
QTF NPSAR10,2025-09-26,418075.23,-9489.46,102.14,101.97,5452.50,0.17,3300981.81,422112.19,3299797.50,9637.50,0.00
QTF NPSAR11,2025-09-26,419912.73,-11619.46,100.83,100.61,7290.00,0.22,3300981.81,424242.19,3299797.50,11767.50,-0.51
QTF NPSAR12,2025-09-26,419912.73,-11619.46,102.29,102.06,7290.00,0.22,3300981.81,424242.19,3299797.50,11767.50,0.00
QTF NPSAR13,2025-09-26,419912.73,-11619.46,101.70,101.48,7290.00,0.22,3300981.81,424242.19,3299797.50,11767.50,0.00
QTF NPSAR2,2025-09-26,186114.13,-4752.96,100.98,100.79,2726.25,0.19,1467103.04,188140.84,1466576.68,4818.75,0.00
QTF NPSAR3,2025-09-26,184857.88,-2862.96,101.07,100.97,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF NPSAR4,2025-09-26,184857.88,-2862.96,101.36,101.26,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF NPSAR5,2025-09-26,184857.88,-2862.96,100.86,100.76,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF NPSAR6,2025-09-26,184857.88,-2862.96,101.40,101.30,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF NPSAR7,2025-09-26,184857.88,-2862.96,101.49,101.39,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF NPSAR8,2025-09-26,184857.88,-2862.96,101.92,101.82,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF NPSAR9,2025-09-26,184857.88,-2862.96,102.67,102.57,1470.00,0.10,1467103.04,186250.84,1466576.68,2928.75,0.00
QTF SPSAR1,2025-09-26,189575.88,-7050.42,100.93,100.51,6188.00,0.42,1467103.04,190438.30,1466576.68,7116.21,-0.35
QTF SPSAR10,2025-09-26,424998.73,-7513.29,102.20,101.82,12376.00,0.37,3300981.81,420136.02,3299797.50,7661.33,0.00
QTF SPSAR11,2025-09-26,424998.73,-14084.37,100.80,100.42,12376.00,0.37,3300981.81,426707.10,3299797.50,14232.41,0.00
QTF SPSAR12,2025-09-26,424998.73,-11526.32,101.85,101.47,12376.00,0.37,3300981.81,424149.05,3299797.50,11674.36,0.00
QTF SPSAR13,2025-09-26,424998.73,-11121.92,101.95,101.57,12376.00,0.37,3300981.81,423744.65,3299797.50,11269.96,0.00
QTF SPSAR2,2025-09-26,189575.88,-3764.88,100.90,100.48,6188.00,0.42,1467103.04,187152.76,1466576.68,3830.67,0.00
QTF SPSAR3,2025-09-26,189575.88,-2652.12,101.26,100.83,6188.00,0.42,1467103.04,186040.00,1466576.68,2717.91,0.00
QTF SPSAR4,2025-09-26,189575.88,-2336.08,102.09,101.66,6188.00,0.42,1467103.04,185723.96,1466576.68,2401.88,0.00
QTF SPSAR5,2025-09-26,189575.88,-2336.08,101.15,100.73,6188.00,0.42,1467103.04,185723.96,1466576.68,2401.88,0.00
QTF SPSAR6,2025-09-26,189575.88,-2336.08,101.25,100.82,6188.00,0.42,1467103.04,185723.96,1466576.68,2401.88,0.00
QTF SPSAR7,2025-09-26,189575.88,-2336.08,100.49,100.07,6188.00,0.42,1467103.04,185723.96,1466576.68,2401.88,0.00
QTF SPSAR8,2025-09-26,189575.88,-1767.30,100.75,100.33,6188.00,0.42,1467103.04,185155.18,1466576.68,1833.09,0.00
QTF SPSAR9,2025-09-26,189575.88,-1852.26,100.87,100.45,6188.00,0.42,1467103.04,185240.14,1466576.68,1918.05,0.00
QTF DMA1,2025-09-26,619620.00,0.00,101.93,100.88,310260.00,1.04,29827568.00,309360.00,29827568.00,123240.00,0.00
QTF NLONG1,2025-09-26,13040.38,92.58,102.83,101.63,13040.38,1.19,1100327.27,-92.58,1099932.50,-92.58,0.00
QTF NLONG10,2025-09-26,7380.07,946.27,101.09,100.42,7380.07,0.67,1100327.27,-946.27,1099932.50,-946.27,-1.07
QTF NLONG11,2025-09-26,14220.04,92.58,102.82,101.51,14220.04,1.29,1100327.27,-92.58,1099932.50,-92.58,-1.48
QTF NLONG12,2025-09-26,7475.32,946.27,100.51,99.83,7475.32,0.68,1100327.27,-946.27,1099932.50,-946.27,-1.71
QTF NLONG13,2025-09-26,7533.94,92.58,102.34,101.64,7533.94,0.68,1100327.27,-92.58,1099932.50,-92.58,-0.51
QTF NLONG14,2025-09-26,6259.82,-419.63,102.45,101.87,6259.82,0.57,1100327.27,419.63,1099932.50,419.63,-0.56
QTF NLONG15,2025-09-26,8713.60,92.58,105.13,104.30,8713.60,0.79,1100327.27,-92.58,1099932.50,-92.58,-1.04
QTF NLONG16,2025-09-26,6355.07,-419.63,104.93,104.33,6355.07,0.58,1100327.27,419.63,1099932.50,419.63,-0.68
QTF NLONG17,2025-09-26,7533.94,92.58,102.36,101.66,7533.94,0.68,1100327.27,-92.58,1099932.50,-92.58,-0.49
QTF NLONG18,2025-09-26,6259.82,-419.63,102.47,101.89,6259.82,0.57,1100327.27,419.63,1099932.50,419.63,-0.54
QTF NLONG19,2025-09-26,8713.60,92.58,105.28,104.45,8713.60,0.79,1100327.27,-92.58,1099932.50,-92.58,-1.02
QTF NLONG2,2025-09-26,7380.07,946.27,101.29,100.62,7380.07,0.67,1100327.27,-946.27,1099932.50,-946.27,-0.79
QTF NLONG20,2025-09-26,6355.07,-419.63,104.99,104.39,6355.07,0.58,1100327.27,419.63,1099932.50,419.63,-0.66
QTF NLONG21,2025-09-26,4496.37,92.58,101.52,101.11,4496.37,0.41,1100327.27,-92.58,1099932.50,-92.58,-1.06
QTF NLONG22,2025-09-26,4342.50,-419.63,101.69,101.29,4342.50,0.39,1100327.27,419.63,1099932.50,419.63,-1.02
QTF NLONG23,2025-09-26,5000.81,92.58,101.52,101.06,5000.81,0.45,1100327.27,-92.58,1099932.50,-92.58,-1.88
QTF NLONG24,2025-09-26,3762.53,-419.63,102.44,102.09,3762.53,0.34,1100327.27,419.63,1099932.50,419.63,-1.52
QTF NLONG3,2025-09-26,14220.04,92.58,102.93,101.62,14220.04,1.29,1100327.27,-92.58,1099932.50,-92.58,-0.89
QTF NLONG4,2025-09-26,7475.32,946.27,99.99,99.32,7475.32,0.68,1100327.27,-946.27,1099932.50,-946.27,-2.11
QTF NLONG5,2025-09-26,13040.38,92.58,104.27,103.05,13040.38,1.19,1100327.27,-92.58,1099932.50,-92.58,0.00
QTF NLONG6,2025-09-26,7380.07,946.27,101.36,100.68,7380.07,0.67,1100327.27,-946.27,1099932.50,-946.27,-0.73
QTF NLONG7,2025-09-26,14220.04,92.58,102.78,101.47,14220.04,1.29,1100327.27,-92.58,1099932.50,-92.58,-1.40
QTF NLONG8,2025-09-26,7475.32,946.27,99.84,99.17,7475.32,0.68,1100327.27,-946.27,1099932.50,-946.27,-2.37
QTF NLONG9,2025-09-26,13040.38,92.58,103.79,102.57,13040.38,1.19,1100327.27,-92.58,1099932.50,-92.58,0.00
QTF SLONG1,2025-09-26,6903.96,-171.22,101.30,100.67,6903.96,0.63,1100327.27,171.22,1099932.50,171.22,0.00
QTF SLONG10,2025-09-26,1707.44,0.00,99.56,99.41,1707.44,0.16,1100327.27,0.00,1099932.50,0.00,-1.17
QTF SLONG11,2025-09-26,1707.44,-3324.64,101.79,101.63,1707.44,0.16,1100327.27,3324.64,1099932.50,3324.64,0.00
QTF SLONG12,2025-09-26,1707.44,0.00,98.59,98.44,1707.44,0.16,1100327.27,0.00,1099932.50,0.00,-1.41
