System Tag,Date,Portfolio Value,Cash In/Out,NAV,Prev NAV,PnL,Daily P/L %,Exposure Value,Prev Portfolio Value,Prev Exposure Value,Prev Pnl,Drawdown %
QYE SPSAR3,2025-12-05,273280.28,-2092.89,99.96,100.18,-4816.70,-0.22,2224775.80,280189.86,2226988.55,1816.29,-0.22
QYE SPSAR4,2025-12-05,276666.93,-1805.02,100.11,100.17,-1430.05,-0.06,2224775.80,279901.99,2226988.55,1528.42,-0.06
QYE SPSAR5,2025-12-05,276161.59,-1322.46,100.21,100.30,-1935.39,-0.09,2224775.80,279419.43,2226988.55,1045.86,-0.09
QYE SPSAR6,2025-12-05,277760.86,-1322.46,100.28,100.30,-336.12,-0.02,2224775.80,279419.43,2226988.55,1045.86,-0.02
QYE SPSAR7,2025-12-05,277760.86,-895.52,100.35,100.37,-336.12,-0.02,2224775.80,278992.49,2226988.55,618.92,-0.02
QYE SPSAR8,2025-12-05,281852.98,1854.26,100.39,100.22,3756.00,0.17,2224775.80,276242.71,2226988.55,-2130.86,0.00
QYE SPSAR9,2025-12-05,281852.98,1878.99,100.41,100.24,3756.00,0.17,2224775.80,276217.98,2226988.55,-2155.59,0.00
QYE NLONG1,2025-12-05,1493.68,-560.69,99.99,99.90,1493.68,0.09,1668581.83,560.69,1670241.40,560.69,-0.05
QYE NLONG10,2025-12-05,1032.76,0.00,99.97,99.91,1032.76,0.06,1668581.83,0.00,1670241.40,0.00,-0.03
QYE NLONG11,2025-12-05,1426.23,-919.01,100.08,99.99,1426.23,0.09,1668581.83,919.01,1670241.40,919.01,-0.01
QYE NLONG12,2025-12-05,1426.23,0.00,100.06,99.97,1426.23,0.09,1668581.83,0.00,1670241.40,0.00,0.00
QYE NLONG13,2025-12-05,0.00,0.00,99.99,99.99,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.01
QYE NLONG14,2025-12-05,0.00,0.00,99.89,99.89,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.11
QYE NLONG15,2025-12-05,0.00,0.00,100.04,100.04,0.00,0.00,1668581.83,0.00,1670241.40,0.00,0.00
QYE NLONG16,2025-12-05,0.00,0.00,99.95,99.95,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.05
QYE NLONG17,2025-12-05,0.00,0.00,99.99,99.99,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.01
QYE NLONG18,2025-12-05,0.00,0.00,99.89,99.89,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.11
QYE NLONG19,2025-12-05,0.00,0.00,100.04,100.04,0.00,0.00,1668581.83,0.00,1670241.40,0.00,0.00
QYE NLONG2,2025-12-05,1531.15,4751.56,99.72,99.63,1531.15,0.09,1668581.83,-4751.56,1670241.40,-4751.56,-0.28
QYE NLONG20,2025-12-05,0.00,0.00,99.95,99.95,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.05
QYE NLONG21,2025-12-05,0.00,0.00,99.99,99.99,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.01
QYE NLONG22,2025-12-05,0.00,0.00,99.89,99.89,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.11
QYE NLONG23,2025-12-05,0.00,0.00,100.04,100.04,0.00,0.00,1668581.83,0.00,1670241.40,0.00,0.00
QYE NLONG24,2025-12-05,0.00,0.00,99.95,99.95,0.00,0.00,1668581.83,0.00,1670241.40,0.00,-0.05
QYE NLONG3,2025-12-05,1493.68,-919.01,100.06,99.97,1493.68,0.09,1668581.83,919.01,1670241.40,919.01,-0.03
QYE NLONG4,2025-12-05,1531.15,4751.56,99.78,99.69,1531.15,0.09,1668581.83,-4751.56,1670241.40,-4751.56,-0.22
QYE NLONG5,2025-12-05,1493.68,-560.69,100.00,99.91,1493.68,0.09,1668581.83,560.69,1670241.40,560.69,-0.04
QYE NLONG6,2025-12-05,1531.15,4751.56,99.72,99.63,1531.15,0.09,1668581.83,-4751.56,1670241.40,-4751.56,-0.28
QYE NLONG7,2025-12-05,1501.17,-919.01,100.07,99.98,1501.17,0.09,1668581.83,919.01,1670241.40,919.01,-0.02
QYE NLONG8,2025-12-05,1131.00,2205.51,99.91,99.84,1131.00,0.07,1668581.83,-2205.51,1670241.40,-2205.51,-0.09
QYE NLONG9,2025-12-05,1336.29,-560.69,100.00,99.92,1336.29,0.08,1668581.83,560.69,1670241.40,560.69,-0.04
QYE SLONG1,2025-12-05,428.57,2248.68,99.96,99.93,428.57,0.03,1668581.83,-2248.68,1670241.40,-2248.68,-0.10
QYE SLONG10,2025-12-05,1060.41,0.00,100.03,99.97,1060.41,0.06,1668581.83,0.00,1670241.40,0.00,0.00
QYE SLONG11,2025-12-05,987.46,0.00,100.11,100.05,987.46,0.06,1668581.83,0.00,1670241.40,0.00,0.00
QYE SLONG12,2025-12-05,1016.44,0.00,100.05,99.99,1016.44,0.06,1668581.83,0.00,1670241.40,0.00,0.00
QYE SLONG13,2025-12-05,0.00,3810.55,99.74,99.74,0.00,0.00,1668581.83,-3810.55,1670241.40,-3810.55,-0.26
QYE SLONG14,2025-12-05,0.00,3595.56,99.72,99.72,0.00,0.00,1668581.83,-3595.56,1670241.40,-3595.56,-0.28
QYE SLONG15,2025-12-05,0.00,3993.69,99.73,99.73,0.00,0.00,1668581.83,-3993.69,1670241.40,-3993.69,-0.27
QYE SLONG16,2025-12-05,0.00,3324.82,99.76,99.76,0.00,0.00,1668581.83,-3324.82,1670241.40,-3324.82,-0.24
QYE SLONG17,2025-12-05,0.00,3810.55,99.74,99.74,0.00,0.00,1668581.83,-3810.55,1670241.40,-3810.55,-0.26
QYE SLONG18,2025-12-05,0.00,3595.56,99.72,99.72,0.00,0.00,1668581.83,-3595.56,1670241.40,-3595.56,-0.28
QYE SLONG19,2025-12-05,0.00,3993.69,99.73,99.73,0.00,0.00,1668581.83,-3993.69,1670241.40,-3993.69,-0.27
QYE SLONG2,2025-12-05,872.22,2334.08,99.88,99.83,872.22,0.05,1668581.83,-2334.08,1670241.40,-2334.08,-0.12
QYE SLONG20,2025-12-05,0.00,3324.82,99.76,99.76,0.00,0.00,1668581.83,-3324.82,1670241.40,-3324.82,-0.24
QYE SLONG21,2025-12-05,0.00,3810.55,99.74,99.74,0.00,0.00,1668581.83,-3810.55,1670241.40,-3810.55,-0.26
QYE SLONG22,2025-12-05,0.00,3595.56,99.72,99.72,0.00,0.00,1668581.83,-3595.56,1670241.40,-3595.56,-0.28
QYE SLONG23,2025-12-05,0.00,3993.69,99.73,99.73,0.00,0.00,1668581.83,-3993.69,1670241.40,-3993.69,-0.27
QYE SLONG24,2025-12-05,0.00,3324.82,99.76,99.76,0.00,0.00,1668581.83,-3324.82,1670241.40,-3324.82,-0.24
QYE SLONG3,2025-12-05,808.59,8398.42,99.61,99.56,808.59,0.05,1668581.83,-8398.42,1670241.40,-8398.42,-0.45
QYE SLONG4,2025-12-05,1273.26,4910.19,99.78,99.70,1273.26,0.08,1668581.83,-4910.19,1670241.40,-4910.19,-0.22
QYE SLONG5,2025-12-05,428.57,2248.68,99.96,99.93,428.57,0.03,1668581.83,-2248.68,1670241.40,-2248.68,-0.10
QYE SLONG6,2025-12-05,872.22,2248.68,99.89,99.84,872.22,0.05,1668581.83,-2248.68,1670241.40,-2248.68,-0.11
QYE SLONG7,2025-12-05,808.59,8766.12,99.58,99.53,808.59,0.05,1668581.83,-8766.12,1670241.40,-8766.12,-0.48
QYE SLONG8,2025-12-05,1197.31,4694.71,99.78,99.71,1197.31,0.07,1668581.83,-4694.71,1670241.40,-4694.71,-0.22
QYE SLONG9,2025-12-05,924.51,0.00,100.12,100.06,924.51,0.06,1668581.83,0.00,1670241.40,0.00,0.00
QYE Liquidcase Stock Holdings,2025-12-05,74474786.40,0.00,100.11,100.07,33331.00,0.04,74441455.40,74441455.40,74434789.20,6666.20,0.00
QYE Debt Stock Holdings,2025-12-05,74474786.40,0.00,100.11,100.07,33331.00,0.04,74441455.40,74441455.40,74434789.20,6666.20,0.00
QYE Stock Holdings,2025-12-05,74474786.40,0.00,100.11,100.07,33331.00,0.04,74441455.40,74441455.40,74434789.20,6666.20,0.00
QYE Miscellaneous P&L,2025-12-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE Total Tax,2025-12-05,-2254.54,2406.74,100.00,100.00,-2254.54,0.00,0.00,-2406.74,0.00,0.00,0.00
QYE Equity Holdings Tax,2025-12-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE Equity Intraday Tax,2025-12-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE F&O Tax,2025-12-05,-2254.54,2406.74,100.00,100.00,-2254.54,0.00,0.00,-2406.74,0.00,0.00,0.00
QYE MCX Tax,2025-12-05,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE Total Other Debits and Credits,2025-12-05,-21.31,0.00,100.00,100.00,-21.31,0.00,0.00,0.00,0.00,0.00,0.00
QYE Equity Other Debits and Credits,2025-12-05,-21.31,0.00,100.00,100.00,-21.31,0.00,0.00,0.00,0.00,0.00,0.00
QYE NPSAR,2025-12-05,5029368.53,16556.36,100.33,100.27,23623.00,0.06,40045964.20,4989189.16,40085793.71,-21535.05,0.00
QYE SPSAR,2025-12-05,5014281.66,-30526.49,100.21,100.19,8536.13,0.02,40045964.20,5036272.01,40085793.71,25547.80,0.00
QYE NLONG,2025-12-05,16928.17,12021.09,99.96,99.92,16928.17,0.04,40045963.92,-12021.09,40085793.60,-12021.09,-0.04
QYE SLONG,2025-12-05,10678.15,80023.42,99.81,99.79,10678.15,0.03,40045963.92,-80023.42,40085793.60,-80023.42,-0.19
QYE PSAR,2025-12-05,10043650.18,-13970.12,100.27,100.23,32159.13,0.04,80091928.40,10025461.18,80171587.42,4012.75,0.00
QYE LONG,2025-12-05,27606.32,92044.51,99.89,99.85,27606.32,0.03,80091927.84,-92044.51,80171587.20,-92044.51,-0.11
QYE Total Portfolio Value,2025-12-05,10069001.96,80481.13,100.14,100.07,57510.91,0.07,80091928.00,9931009.93,80171587.00,-90438.50,-0.04
QYE Zerodha Total Portfolio,2025-12-05,80172316.10,0.00,100.22,100.11,90820.60,0.11,80081495.50,80081495.50,80165267.80,-83772.30,0.00
QYE NPSAR1,2025-12-08,294558.01,7772.29,100.10,99.38,16162.50,0.73,2227164.05,270623.22,2224775.80,-7473.75,-0.01
QYE NPSAR10,2025-12-08,634027.61,-1101.71,100.20,100.05,7637.73,0.15,5011119.06,627491.59,5005745.50,1773.40,-0.03
QYE NPSAR11,2025-12-08,641928.54,-15352.60,100.92,100.61,15538.66,0.31,5011119.06,641742.48,5005745.50,16024.29,0.00
QYE NPSAR12,2025-12-08,643425.51,-10834.03,101.09,100.75,17035.63,0.34,5011119.06,637223.91,5005745.50,11505.72,0.00
QYE NPSAR13,2025-12-08,641527.75,-4394.45,100.80,100.50,15137.87,0.30,5011119.06,630784.33,5005745.50,5066.14,0.00
QYE NPSAR2,2025-12-08,264562.50,6233.65,98.94,99.56,-13833.01,-0.62,2227164.05,272161.86,2224775.80,-5935.11,-1.12
QYE NPSAR3,2025-12-08,264562.50,7289.85,99.27,99.89,-13833.01,-0.62,2227164.05,271105.66,2224775.80,-6991.31,-0.96
QYE NPSAR4,2025-12-08,271803.65,2454.65,99.90,100.20,-6591.86,-0.30,2227164.05,275940.86,2224775.80,-2156.12,-0.43
QYE NPSAR5,2025-12-08,274772.28,1091.13,100.19,100.35,-3623.23,-0.16,2227164.05,277304.38,2224775.80,-792.60,-0.23
QYE NPSAR6,2025-12-08,274772.28,-682.49,100.34,100.50,-3623.23,-0.16,2227164.05,279078.00,2224775.80,981.03,-0.16
QYE NPSAR7,2025-12-08,274772.28,-292.59,100.34,100.50,-3623.23,-0.16,2227164.05,278688.10,2224775.80,591.13,-0.16
QYE NPSAR8,2025-12-08,279889.51,-5042.90,100.82,100.75,1494.00,0.07,2227164.05,283438.41,2224775.80,5341.43,0.00
QYE NPSAR9,2025-12-08,279969.96,-5390.21,100.59,100.52,1574.45,0.07,2227164.05,283785.72,2224775.80,5688.75,0.00
QYE SPSAR1,2025-12-08,271271.91,-3457.46,99.80,100.12,-7123.60,-0.32,2227164.05,281852.97,2224775.80,3756.00,-0.32
QYE SPSAR10,2025-12-08,631599.07,1680.05,100.18,100.08,5209.19,0.10,5011119.06,624709.83,5005745.50,-1008.36,0.00
QYE SPSAR11,2025-12-08,636759.10,-11817.31,100.50,100.29,10369.22,0.21,5011119.06,638207.19,5005745.50,12489.00,0.00
QYE SPSAR12,2025-12-08,641049.00,-6533.15,100.82,100.53,14659.12,0.29,5011119.06,632923.03,5005745.50,7204.84,0.00
QYE SPSAR13,2025-12-08,641049.00,8387.98,100.32,100.03,14659.12,0.29,5011119.06,618001.90,5005745.50,-7716.29,0.00
QYE SPSAR2,2025-12-08,267922.45,5145.21,99.37,99.84,-10473.06,-0.47,2227164.05,273250.30,2224775.80,-4846.68,-0.69
QYE SPSAR3,2025-12-08,267898.27,5115.23,99.49,99.96,-10497.24,-0.47,2227164.05,273280.28,2224775.80,-4816.70,-0.69
QYE SPSAR4,2025-12-08,268595.57,1728.59,99.67,100.11,-9799.94,-0.44,2227164.05,276666.92,2224775.80,-1430.05,-0.50
QYE SPSAR5,2025-12-08,269297.20,2233.92,99.80,100.21,-9098.31,-0.41,2227164.05,276161.59,2224775.80,-1935.39,-0.50
QYE SPSAR6,2025-12-08,273581.87,634.65,100.06,100.28,-4813.64,-0.22,2227164.05,277760.86,2224775.80,-336.12,-0.24
QYE SPSAR7,2025-12-08,274520.03,634.65,100.18,100.35,-3875.48,-0.17,2227164.05,277760.86,2224775.80,-336.12,-0.19
QYE SPSAR8,2025-12-08,278019.18,-3457.46,100.37,100.39,-376.33,-0.02,2227164.05,281852.97,2224775.80,3756.00,-0.02
QYE SPSAR9,2025-12-08,278518.32,-3457.46,100.42,100.41,122.81,0.01,2227164.05,281852.97,2224775.80,3756.00,0.00
QYE NLONG1,2025-12-08,7401.04,-1493.68,100.43,99.99,7401.04,0.44,1670373.02,1493.68,1668581.83,1493.68,0.00
QYE NLONG10,2025-12-08,4256.99,-1032.76,100.22,99.97,4256.99,0.25,1670373.02,1032.76,1668581.83,1032.76,0.00
QYE NLONG11,2025-12-08,7177.80,-1426.23,100.51,100.08,7177.80,0.43,1670373.02,1426.23,1668581.83,1426.23,0.00
QYE NLONG12,2025-12-08,4621.62,-1426.23,100.34,100.06,4621.62,0.28,1670373.02,1426.23,1668581.83,1426.23,0.00
QYE NLONG13,2025-12-08,3429.95,0.00,100.20,99.99,3429.95,0.21,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG14,2025-12-08,3741.22,0.00,100.11,99.89,3741.22,0.22,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG15,2025-12-08,3429.95,0.00,100.25,100.04,3429.95,0.21,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG16,2025-12-08,3741.22,0.00,100.17,99.95,3741.22,0.22,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG17,2025-12-08,3429.95,0.00,100.20,99.99,3429.95,0.21,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG18,2025-12-08,3741.22,0.00,100.11,99.89,3741.22,0.22,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG19,2025-12-08,1231.86,0.00,100.11,100.04,1231.86,0.07,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG2,2025-12-08,4256.99,-1531.15,99.97,99.72,4256.99,0.25,1670373.02,1531.15,1668581.83,1531.15,-0.03
QYE NLONG20,2025-12-08,1231.86,0.00,100.02,99.95,1231.86,0.07,1670373.02,0.00,1668581.83,0.00,0.00
QYE NLONG21,2025-12-08,-2047.57,0.00,99.87,99.99,-2047.57,-0.12,1670373.02,0.00,1668581.83,0.00,-0.13
QYE NLONG22,2025-12-08,-2047.57,0.00,99.77,99.89,-2047.57,-0.12,1670373.02,0.00,1668581.83,0.00,-0.23
QYE NLONG23,2025-12-08,-1934.19,0.00,99.92,100.04,-1934.19,-0.12,1670373.02,0.00,1668581.83,0.00,-0.12
QYE NLONG24,2025-12-08,-1934.19,0.00,99.83,99.95,-1934.19,-0.12,1670373.02,0.00,1668581.83,0.00,-0.17
QYE NLONG3,2025-12-08,7177.80,-1493.68,100.49,100.06,7177.80,0.43,1670373.02,1493.68,1668581.83,1493.68,0.00
QYE NLONG4,2025-12-08,4621.62,-1531.15,100.06,99.78,4621.62,0.28,1670373.02,1531.15,1668581.83,1531.15,0.00
QYE NLONG5,2025-12-08,7401.04,-1493.68,100.44,100.00,7401.04,0.44,1670373.02,1493.68,1668581.83,1493.68,0.00
QYE NLONG6,2025-12-08,4256.99,-1531.15,99.97,99.72,4256.99,0.25,1670373.02,1531.15,1668581.83,1531.15,-0.03
QYE NLONG7,2025-12-08,7177.80,-1501.17,100.50,100.07,7177.80,0.43,1670373.02,1501.17,1668581.83,1501.17,0.00
QYE NLONG8,2025-12-08,4621.62,-1131.00,100.19,99.91,4621.62,0.28,1670373.02,1131.00,1668581.83,1131.00,0.00
QYE NLONG9,2025-12-08,7401.04,-1336.29,100.44,100.00,7401.04,0.44,1670373.02,1336.29,1668581.83,1336.29,0.00
QYE SLONG1,2025-12-08,628.30,-428.57,100.00,99.96,628.30,0.04,1670373.02,428.57,1668581.83,428.57,-0.06
QYE SLONG10,2025-12-08,-613.56,-1060.41,99.99,100.03,-613.56,-0.04,1670373.02,1060.41,1668581.83,1060.41,-0.04
QYE SLONG11,2025-12-08,692.80,-987.46,100.15,100.11,692.80,0.04,1670373.02,987.46,1668581.83,987.46,0.00
QYE SLONG12,2025-12-08,-384.36,-1016.44,100.03,100.05,-384.36,-0.02,1670373.02,1016.44,1668581.83,1016.44,-0.02
QYE SLONG13,2025-12-08,260.97,0.00,99.76,99.74,260.97,0.02,1670373.02,0.00,1668581.83,0.00,-0.24
QYE SLONG14,2025-12-08,-135.10,0.00,99.71,99.72,-135.10,-0.01,1670373.02,0.00,1668581.83,0.00,-0.29
QYE SLONG15,2025-12-08,260.97,0.00,99.75,99.73,260.97,0.02,1670373.02,0.00,1668581.83,0.00,-0.25
QYE SLONG16,2025-12-08,-135.10,0.00,99.75,99.76,-135.10,-0.01,1670373.02,0.00,1668581.83,0.00,-0.25
QYE SLONG17,2025-12-08,260.97,0.00,99.76,99.74,260.97,0.02,1670373.02,0.00,1668581.83,0.00,-0.24
QYE SLONG18,2025-12-08,-135.10,0.00,99.71,99.72,-135.10,-0.01,1670373.02,0.00,1668581.83,0.00,-0.29
QYE SLONG19,2025-12-08,-295.35,0.00,99.71,99.73,-295.35,-0.02,1670373.02,0.00,1668581.83,0.00,-0.29
QYE SLONG2,2025-12-08,-613.56,-872.22,99.84,99.88,-613.56,-0.04,1670373.02,872.22,1668581.83,872.22,-0.16
QYE SLONG20,2025-12-08,-295.35,0.00,99.74,99.76,-295.35,-0.02,1670373.02,0.00,1668581.83,0.00,-0.26
QYE SLONG21,2025-12-08,-1349.67,0.00,99.66,99.74,-1349.67,-0.08,1670373.02,0.00,1668581.83,0.00,-0.34
QYE SLONG22,2025-12-08,-1349.67,0.00,99.64,99.72,-1349.67,-0.08,1670373.02,0.00,1668581.83,0.00,-0.36
QYE SLONG23,2025-12-08,-1148.10,0.00,99.66,99.73,-1148.10,-0.07,1670373.02,0.00,1668581.83,0.00,-0.34
QYE SLONG24,2025-12-08,-1148.10,0.00,99.69,99.76,-1148.10,-0.07,1670373.02,0.00,1668581.83,0.00,-0.31
QYE SLONG3,2025-12-08,692.80,-808.59,99.65,99.61,692.80,0.04,1670373.02,808.59,1668581.83,808.59,-0.41
QYE SLONG4,2025-12-08,-384.36,-1273.26,99.76,99.78,-384.36,-0.02,1670373.02,1273.26,1668581.83,1273.26,-0.24
QYE SLONG5,2025-12-08,628.30,-428.57,100.00,99.96,628.30,0.04,1670373.02,428.57,1668581.83,428.57,-0.06
QYE SLONG6,2025-12-08,-613.56,-872.22,99.85,99.89,-613.56,-0.04,1670373.02,872.22,1668581.83,872.22,-0.15
QYE SLONG7,2025-12-08,692.80,-808.59,99.62,99.58,692.80,0.04,1670373.02,808.59,1668581.83,808.59,-0.44
QYE SLONG8,2025-12-08,-384.36,-1197.31,99.76,99.78,-384.36,-0.02,1670373.02,1197.31,1668581.83,1197.31,-0.24
QYE SLONG9,2025-12-08,628.30,-924.51,100.16,100.12,628.30,0.04,1670373.02,924.51,1668581.83,924.51,0.00
QYE Liquidcase Stock Holdings,2025-12-08,74474786.40,0.00,100.11,100.11,0.00,0.00,74474786.40,74474786.40,74441455.40,33331.00,0.00
QYE Debt Stock Holdings,2025-12-08,74474786.40,0.00,100.11,100.11,0.00,0.00,74474786.40,74474786.40,74441455.40,33331.00,0.00
QYE Stock Holdings,2025-12-08,74474786.40,0.00,100.11,100.11,0.00,0.00,74474786.40,74474786.40,74441455.40,33331.00,0.00
QYE Miscellaneous P&L,2025-12-08,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE Total Tax,2025-12-08,-2414.91,2254.54,100.00,100.00,-2414.91,0.00,0.00,-2254.54,0.00,0.00,0.00
QYE Equity Holdings Tax,2025-12-08,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE Equity Intraday Tax,2025-12-08,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE F&O Tax,2025-12-08,-2414.91,2254.54,100.00,100.00,-2414.91,0.00,0.00,-2254.54,0.00,0.00,0.00
QYE MCX Tax,2025-12-08,0.00,0.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
QYE Total Other Debits and Credits,2025-12-08,0.00,21.31,100.00,100.00,0.00,0.00,0.00,-21.31,0.00,0.00,0.00
QYE Equity Other Debits and Credits,2025-12-08,0.00,21.31,100.00,100.00,0.00,0.00,0.00,-21.31,0.00,0.00,0.00
QYE NPSAR,2025-12-08,5040572.36,-18249.43,100.40,100.33,29453.27,0.07,40088952.69,5029368.52,40045964.20,23623.00,0.00
QYE SPSAR,2025-12-08,5000080.95,-3162.58,100.18,100.21,-11038.14,-0.03,40088952.69,5014281.65,40045964.20,8536.13,-0.03
QYE NLONG,2025-12-08,86386.06,-16928.17,100.17,99.96,86386.06,0.22,40088952.48,16928.17,40045963.92,16928.17,0.00
QYE SLONG,2025-12-08,-4239.09,-10678.15,99.80,99.81,-4239.09,-0.01,40088952.48,10678.15,40045963.92,10678.15,-0.20
QYE PSAR,2025-12-08,10040653.30,-21412.02,100.29,100.27,18415.13,0.02,80177905.38,10043650.18,80091928.40,32159.13,0.00
QYE LONG,2025-12-08,82146.97,-27606.32,99.99,99.89,82146.97,0.10,80177904.96,27606.32,80091927.84,27606.32,-0.01
QYE Total Portfolio Value,2025-12-08,10120385.36,-46763.80,100.26,100.14,98147.19,0.12,80177905.00,10069001.96,80091928.00,57510.91,0.00
QYE Zerodha Total Portfolio,2025-12-08,80270463.29,0.00,100.34,100.22,98147.19,0.12,80172316.10,80172316.10,80081495.50,90820.60,0.00
QYE NPSAR1,2025-12-09,286529.78,-15595.68,100.44,100.10,7567.45,0.34,2231698.66,294558.01,2227164.05,16162.50,0.00
QYE NPSAR10,2025-12-09,632477.27,-6362.37,100.30,100.20,4812.03,0.10,5021321.94,634027.61,5011119.06,7637.73,0.00
QYE NPSAR11,2025-12-09,622583.48,-14263.30,100.82,100.92,-5081.76,-0.10,5021321.94,641928.54,5011119.06,15538.66,-0.10
QYE NPSAR12,2025-12-09,623693.04,-15760.27,101.01,101.09,-3972.20,-0.08,5021321.94,643425.51,5011119.06,17035.63,-0.08
QYE NPSAR13,2025-12-09,634008.66,-13862.51,100.93,100.80,6343.42,0.13,5021321.94,641527.75,5011119.06,15137.87,0.00
QYE NPSAR2,2025-12-09,286529.78,14399.83,99.28,98.94,7567.45,0.34,2231698.66,264562.50,2227164.05,-13833.01,-0.78
QYE NPSAR3,2025-12-09,286529.78,14399.83,99.61,99.27,7567.45,0.34,2231698.66,264562.50,2227164.05,-13833.01,-0.62
QYE NPSAR4,2025-12-09,284282.99,7158.68,100.14,99.90,5320.66,0.24,2231698.66,271803.65,2227164.05,-6591.86,-0.19
QYE NPSAR5,2025-12-09,284282.99,4190.05,100.43,100.19,5320.66,0.24,2231698.66,274772.28,2227164.05,-3623.23,0.00
QYE NPSAR6,2025-12-09,284282.99,4190.05,100.58,100.34,5320.66,0.24,2231698.66,274772.28,2227164.05,-3623.23,0.00
QYE NPSAR7,2025-12-09,284282.99,4190.05,100.58,100.34,5320.66,0.24,2231698.66,274772.28,2227164.05,-3623.23,0.00
QYE NPSAR8,2025-12-09,282640.49,-927.18,100.99,100.82,3678.16,0.16,2231698.66,279889.51,2227164.05,1494.00,0.00
QYE NPSAR9,2025-12-09,281368.84,-1007.63,100.70,100.59,2406.51,0.11,2231698.66,279969.96,2227164.05,1574.45,0.00
QYE SPSAR1,2025-12-09,284570.33,7690.42,100.05,99.80,5608.00,0.25,2231698.66,271271.91,2227164.05,-7123.60,-0.07
QYE SPSAR10,2025-12-09,639083.24,-3933.83,100.41,100.18,11418.00,0.23,5021321.94,631599.07,5011119.06,5209.19,0.00
QYE SPSAR11,2025-12-09,628135.07,-9093.86,100.51,100.50,469.83,0.01,5021321.94,636759.10,5011119.06,10369.22,0.00
QYE SPSAR12,2025-12-09,627820.24,-13383.76,100.82,100.82,155.00,0.00,5021321.94,641049.00,5011119.06,14659.12,0.00
QYE SPSAR13,2025-12-09,631663.58,-13383.76,100.40,100.32,3998.34,0.08,5021321.94,641049.00,5011119.06,14659.12,0.00
QYE SPSAR2,2025-12-09,284570.33,11039.88,99.62,99.37,5608.00,0.25,2231698.66,267922.45,2227164.05,-10473.06,-0.44
QYE SPSAR3,2025-12-09,284570.33,11064.06,99.74,99.49,5608.00,0.25,2231698.66,267898.27,2227164.05,-10497.24,-0.44
QYE SPSAR4,2025-12-09,284570.33,10366.76,99.92,99.67,5608.00,0.25,2231698.66,268595.57,2227164.05,-9799.94,-0.25
QYE SPSAR5,2025-12-09,284570.33,9665.13,100.05,99.80,5608.00,0.25,2231698.66,269297.20,2227164.05,-9098.31,-0.25
QYE SPSAR6,2025-12-09,284179.33,5380.46,100.29,100.06,5217.00,0.23,2231698.66,273581.87,2227164.05,-4813.64,-0.01
QYE SPSAR7,2025-12-09,284179.33,4442.30,100.41,100.18,5217.00,0.23,2231698.66,274520.03,2227164.05,-3875.48,0.00
QYE SPSAR8,2025-12-09,283727.33,943.15,100.58,100.37,4765.00,0.21,2231698.66,278019.18,2227164.05,-376.33,0.00
QYE SPSAR9,2025-12-09,283226.33,444.01,100.61,100.42,4264.00,0.19,2231698.66,278518.32,2227164.05,122.81,0.00
QYE NLONG1,2025-12-09,10395.72,-7401.04,101.05,100.43,10395.72,0.62,1673773.98,7401.04,1670373.02,7401.04,0.00
QYE NLONG10,2025-12-09,12665.13,-4256.99,100.98,100.22,12665.13,0.76,1673773.98,4256.99,1670373.02,4256.99,0.00
QYE NLONG11,2025-12-09,12247.94,-7177.80,101.25,100.51,12247.94,0.73,1673773.98,7177.80,1670373.02,7177.80,0.00
QYE NLONG12,2025-12-09,12719.51,-4621.62,101.10,100.34,12719.51,0.76,1673773.98,4621.62,1670373.02,4621.62,0.00
QYE NLONG13,2025-12-09,12331.04,-3429.95,100.94,100.20,12331.04,0.74,1673773.98,3429.95,1670373.02,3429.95,0.00
QYE NLONG14,2025-12-09,15620.79,-3741.22,101.04,100.11,15620.79,0.93,1673773.98,3741.22,1670373.02,3741.22,0.00
